ID	PG.ProteinDescriptions	PG.Qvalue	PCK1	PCK2	PCK3	PCK4	PCK5	PHC1	PHC2	PHC3	PHC4	PHC5	CK1	CK2	CK3	CK4	CK5	HC1	HC2	HC3	HC4	HC5
E1BBS9	"Ciliary rootlet coiled-coil, rootletin OS=Bos taurus OX=9913"	0.024538861	555.7272949	1331.982544	2615.67627	1790.855347	1830.832153	3753.784912	2599.621582	1064.660278	1376.29895	1	2222.081299	3890.083252	16407.60742	3806.619141	2007.190552	1228.801758	4686.118652	4977.347656	2848.966064	1026.038208
DAA32835	titin;titin isoform X1;titin isoform X2;titin isoform X3;titin isoform X4	0.002463118	54868.80078	57575.43359	69841.55469	78722.57813	51437.75781	98747.60938	59022.66016	95311.29688	59610.05078	87901.6875	49777.53516	55316.18359	87979.21094	82800.39063	43851.77344	99644.61719	80588.78906	140137.2031	60604.67578	64508.71094
Q08E14	"Collagen, type III, alpha 1 OS=Bos taurus OX=9913"	0.002463118	1	409.4319153	540.9813843	1	508.0155029	1.311944246	973.7457275	465.9398499	937.236084	7691.819824	187.8832397	1	1.014400601	1.684347272	264.5146484	967.4085693	1540.070557	320.0046692	569.6061401	9392.719727
A6QQ07	Biotinidase OS=Bos taurus OX=9913	0.003165886	530.1478271	399.3912659	366.3652039	1162.577148	569.5990601	1927.52124	899.043457	1054.512207	1168.42334	2560.665527	1204.526611	791.0355225	1471.868652	961.0136719	1662.997314	3210.41333	1588.881226	1799.608887	2794.849365	2682.437988
G3X6N3	Serotransferrin OS=Bos taurus OX=9913	0.000923139	576502.625	548922.25	276049	218847.6406	1572692.125	1845807.25	625699	1819811.125	1727428	2079012.75	618489.3125	422085.6563	183746.7031	856900.625	659796.5625	1651824	796280.9375	1482695.75	1523823.375	1361077.75
E1BI82	Uncharacterized protein OS=Bos taurus OX=9913	0.004006547	3661.516602	2.369715452	1.294184327	7258.535156	2992.457031	1	1	6938.544434	1	11112.31641	6496.791992	1	1	6537.493164	1	1.473833203	1.921360135	2499.311523	1	7159.827148
DAA33184	ceruloplasmin (ferroxidase);ceruloplasmin precursor;ceruloplasmin isoform X1	0.000345987	171184.2656	227928.4844	162586.3594	139687.5156	111055.5078	223380.8438	216841.3125	195224.2344	227390.0313	165699	160132.6875	202321.625	183244.7656	173864.625	222851.1719	244180.2188	246733.125	277407.9688	411011.6563	292711.0625
Q32KY0	Apolipoprotein D OS=Bos taurus OX=9913	0.001039554	61750.32422	94938.17188	121446.7656	187667.6875	106570.0313	96203.90625	43751.03125	129326.375	77797.9375	118955.6797	52584.91797	80376.14063	108244.4375	124066.6875	110220.7266	96990.60156	59029.11719	89270.63281	98485.39063	90036.89063
E1BK14	MCF.2 cell line derived transforming sequence like OS=Bos taurus OX=9913	0.008722356	3712.032471	6508.960938	3254.015381	1837.508789	7732.998047	1805.964355	5008.098145	1612.254761	15551.88965	5444.004883	2557.596924	3668.295654	2210.641357	1	405.3282776	5316.643555	7006.763672	1053.328369	10909.08691	824.9707031
G3MWT1	Uncharacterized protein OS=Bos taurus OX=9913	0.002463118	3728.031006	3276.223145	2775.08374	8753.916016	10086.60547	11651.68457	15182.99707	9677.106445	16020.62891	28711.79492	12516.90625	3733.996094	5174.328125	13190.74316	13147.48242	17139.46094	17774.07031	3861.552002	23695.58398	12512.0498
E1BM70	Coiled-coil domain-containing protein 39 OS=Bos taurus OX=9913	0.004866303	7193.614258	5084.734375	5265.035645	7868.667969	1551.469971	4771.191895	7404.661621	3954.626221	7536.346191	5814.535645	2501.187012	4981.458984	3464.234375	5199.81543	8338.938477	6177.327148	5264.888672	4479.210938	8742.274414	6805.091309
Q7M365	Haptoglobin (Fragments) OS=Bos taurus OX=9913	0.002463118	37103.60938	1	452611.4375	76467.34375	1118.468872	275483.5313	7384.976563	1	1780.131104	1	1	498498.0313	23900.91797	1	712187.625	73189.70313	1	1	258932.4063	146025.9219
P19035	Apolipoprotein C-III OS=Bos taurus OX=9913	0.002463118	398454.75	263249.1563	453738.5313	1430399	244446.3125	741454.8125	1202855	841438.0625	482953.25	981546.25	1321144.5	359590.75	610728.5	1722891.5	275704.75	1556577.25	1776661.25	750917.875	573023.5625	580567.4375
B7FEK7	43kDa collectin OS=Bos taurus OX=9913	0.002463118	23580.35547	20704.47852	18098.33984	50506.91797	26817.42969	42493.17578	39541.03516	65290.32422	65749.63281	48565.69531	2626.268555	1071.055664	2312.012451	3985.783691	2561.656738	5633.637695	3172.078369	4420.418457	6506.520508	4995.822266
E1BIB4	Heterogeneous nuclear ribonucleoprotein L OS=Bos taurus OX=9913	0.021382774	8020.52832	9420.607422	4046.195313	4153.101074	8866.931641	9663.916992	9489.413086	12196.66895	5818.170898	10520.13867	11984.03516	13014.56055	7007.376465	11386.46973	10959.59375	6553.510742	9776.818359	15049.64941	15652.40234	17668.1875
Q5I2B0	Mannan-binding lectin A OS=Bos taurus OX=9913	0.025775947	1790.133545	497.9770508	1836.930664	1	1	1613.326782	1929.05188	2064.771973	978.3838501	1041.575562	1	1383.199707	1	1	1	1	1	1361.267944	1	342.0167847
Q5E9Z2	Hyaluronan-binding protein 2 OS=Bos taurus OX=9913	0.002467684	534.6500244	1450.808594	598.6361084	383.0699158	1202.879639	1486.25769	1894.976074	2075.897949	1993.896851	1046.577637	899.6137695	1621.12561	1613.529541	1243.93457	1637.955444	2710.780518	2003.733643	3480.570801	2615.390137	1530.686035
Q5E9E3	Complement C1q subcomponent subunit A OS=Bos taurus OX=9913	0.002463118	8232.499023	4829.208008	4311.384766	1	5195.392578	3501.033936	3045.603271	6386.253418	8337.915039	11840.38965	4290.942383	3789.619629	3885.570068	2145.200684	5884.323242	4623.867676	11989.52637	8183.865723	5477.209961	3623.064941
Q3T052	Inter-alpha-trypsin inhibitor heavy chain H4 OS=Bos taurus OX=9913	0.000434881	536900.8125	706604.9375	866257.4375	536493.625	401022.4375	584590.125	542996.375	512930.375	677185.25	883535.375	487736.1563	1321447.25	878334.9375	962286.125	896281.5625	681894.5	659034.125	963481.125	1365924.375	2655010
Q56K11	Proteoglycan 1-like OS=Bos taurus OX=9913	0.052573101	316.0754395	1186.606079	1.069202185	1	642.1777344	2.640610933	1	1.032602668	1001.894165	596.3773193	1	1	1	1	1	484.9443054	1.326095343	280.9890442	970.4678955	468.7246704
Q28085	Complement factor H OS=Bos taurus OX=9913	0.000271025	211853.5313	186126.9219	152439.2813	86911.21094	181126.875	152759.3281	213050.5156	204924.9688	190224.2969	199410.5625	172055.875	156253.9375	133005.2188	90815.82813	254969.5938	148920.375	193533.2969	199128.375	205476.5625	151396.75
Q58D62	Fetuin-B OS=Bos taurus OX=9913	0.002463118	181383.0313	96162.83594	46403.28906	54716.34766	57653.94531	78249.67188	165421.9375	62323.87891	109152.8438	135957.7656	114633.5078	96349.29688	36659.33594	29413.9082	25560.47461	67178.40625	112815.9766	51288.75	140491.6563	93749.98438
Q3T0A3	Complement factor D OS=Bos taurus OX=9913	0.002463118	1871.881836	4762.320801	4744.873047	3836.731445	2925.639893	4564.31543	5545.617676	5453.153809	4759.762695	5487.474121	4362.362793	3463.018066	5258.001465	3245.619141	3521.103027	6765.609863	6019.325195	8296.801758	4387.717285	4881.614258
Q3ZBQ9	APOM protein OS=Bos taurus OX=9913	0.002463118	15791.51855	11225.43359	9683.789063	8410.880859	8714.086914	13090.74219	12385.59473	15278.64941	11649.97461	22966.88477	45537.04688	20382.35547	12657.85938	16332.37988	14042.80176	23031.74023	17630.70703	23718.58203	12128.02148	23687.43164
Q3SZ57	Alpha-fetoprotein OS=Bos taurus OX=9913	0.001005362	36506824	23895364	36617908	31785154	33187586	37326912	33710844	44515564	39951612	40309636	36615040	25739890	26802854	29206732	32213296	39626976	36844016	44489608	38499252	29362878
Q3SYW7	SPARC like 1 OS=Bos taurus OX=9913	0.006968795	48901.45313	33576.32031	11723.1875	9979.331055	4489.998535	17528.18359	7544.269531	2739.6521	11977.46191	13331.20898	30477.07617	9121.125	6079.134766	7117.137695	5551.071289	615.6918335	1166.415894	3205.616211	192.8894196	204.3519135
Q3SZZ7	Fibrinogen-like protein 1 OS=Bos taurus OX=9913	0.001801622	4228.214844	606.7960815	4359.665039	650.862793	1741.713257	1899.598145	536.1755371	1378.504639	1337.124756	1103.199341	1793.509888	4726.937988	3328.264648	1919.052002	1485.413086	1035.406982	1871.06958	1680.946045	4981.609863	4744.693848
Q3ZCH5	Zinc-alpha-2-glycoprotein OS=Bos taurus OX=9913	0.002237012	14919.80762	10989.71582	10130.39063	11657.89258	6254.853027	14368.12988	21131.61328	14938.06348	6752.711426	16728.98438	14182.35352	18209.71875	15787.22949	13665.08008	8818.845703	13594.5166	13638.99805	5711.835938	9639.508789	12556.09766
Q3T004	Serum amyloid P-component OS=Bos taurus OX=9913	0.002461947	2236.754639	238.7799835	4150.372559	8445.245117	930.506958	22728.77344	20981.85352	12773.04004	4799.339844	16202.39258	18433.97656	8732.938477	15950.84473	5438.287109	2221.368408	16212.61133	21810.71484	33796.13281	6735.019043	49991.62891
Q3SZQ1	Nicastrin OS=Bos taurus OX=9913	8.77E-05	44265.04688	50237.82813	64095.20703	45510.74219	52012.03906	96248.27344	79058.64844	80217.14063	82997.76563	83692.60156	68293.89063	51859.78516	76004.375	17442.95703	83056.39063	94667.75	84320.90625	118478.8281	116261.8906	123791.1016
Q3T0S5	Fructose-bisphosphate aldolase B OS=Bos taurus OX=9913	0.006282465	6895.006348	1321.14917	317.3844604	2512.239746	617.7051392	3394.589111	6046.062988	724.0203247	2458.630615	5458.28418	11893.3125	2596.941895	1664.38208	2855.915283	343.6312561	2896.953613	2325.575928	3103.046143	110.5377884	1540.308105
Q3SZJ7	Lysosomal-associated membrane protein 2 OS=Bos taurus OX=9913	0.055182602	1.954795599	1	1.226547241	1	1	1	143.7193756	1.028692603	1	1	1.312693119	1.364745617	417.5126343	1.192686439	311.4833679	1	1	1	708.7420654	1.19786644
Q3SZD4	WD repeat-containing protein 18 OS=Bos taurus OX=9913	0.002546268	430.6427002	1660.826904	443.6263123	1	752.649231	1553.733398	1136.782349	2874.353027	4180.242676	1	1	589.5457764	1	1.043749571	1057.13623	827.4857178	1903.198608	3088.339111	3505.540771	3007.603027
Q3SZV7	Hemopexin OS=Bos taurus OX=9913	0.00194145	2378123.75	2243674.25	2598908.5	2263482.25	1665532.375	3221782.25	2858855.75	2360358	2882687	3120228.75	1385277.125	1707126	1881265.625	1835486.875	2486367.5	2573780.75	2724455.25	2575321.25	3807534	3448767.25
Q3ZC00	Lymphocyte cytosolic protein 1 (L-plastin) OS=Bos taurus OX=9913	0.002463118	3391.918701	2370.228516	5225.146973	5823.618652	1868.953369	4486.04834	4883.002441	4192.397461	4069.482422	6464.063965	7453.380859	4639.821289	7644.834961	4844.388184	2287.408691	4944.413086	4325.148438	2317.804199	3584.906494	3605.692139
P22457	Coagulation factor VII OS=Bos taurus OX=9913	0.005317739	312.3720398	332.1170959	514.958374	72.3677063	450.4610291	339.5884094	464.9801331	398.8907471	673.6112061	750.4594116	642.8087158	556.9065552	786.1676636	235.6926575	623.0165405	722.0484009	332.8833618	1435.193481	1392.356323	630.8752441
Q3SYR5	Apolipoprotein C-IV OS=Bos taurus OX=9913	0.000982318	11732.07422	8558.297852	8985.011719	18569.02539	5599.802734	10646.54395	16281.3418	13297.68359	8768.566406	14532.2627	36558.65234	4646.000488	11853.75293	25830.32031	6893.911133	23583.81641	20011.63086	10347.36035	8972.819336	11594.36914
Q3MHH8	Alpha-amylase OS=Bos taurus OX=9913	0.001220829	23056.20508	25112.60547	30963.05273	25957.7832	36579.11719	49416.64844	44787.55859	43486.14844	45031.18359	31045.42578	23667.26758	24989.01563	34359.92188	31588.66602	50525.78906	47371.53516	41041.34375	44062.75391	59419.10547	39269.90234
Q58DL9	Phospholipid transfer protein isoform a OS=Bos taurus OX=9913	0.002463118	14719.0459	3289.746094	15015.87793	11505.55762	16240.72754	499263.7813	21366.55273	490877.25	375844.0625	20439.2793	4185.457031	14095.74121	11318.55762	4222.083008	4837.549316	357449.4688	498144.5938	85844.66406	400447.3125	12159.52148
Q3ZBS7	Vitronectin OS=Bos taurus OX=9913	0.001005362	244526.5	154762.4844	170682.2344	124664.1875	153505.5938	154141.4063	173237.8281	200400.1406	213744.2813	178364.4531	204438.9063	65670.97656	147619.4688	122039.9453	130229.4141	198139.5938	143990.1875	170581.5313	179333.3906	169909.6875
Q3T0S7	Chromosome 14 open reading frame 166 ortholog OS=Bos taurus OX=9913	0.001728103	38382.72656	35360.46875	37528.83984	13817.5957	19970.13672	31625.69727	43769.27734	57040.53906	69615.21094	14318.42969	31658.23828	28595.60352	38970.03125	16310.40723	9364.216797	13531.49219	29568.1875	29266.98242	43574.39844	19636.74414
Q3MHN2	Complement component C9 OS=Bos taurus OX=9913	8.77E-05	222393.0313	205130.8125	264978.3125	145103.7188	149525.5469	274609.0625	204266.4063	206503.3594	238194.3281	266600.4063	200859.4375	214719.4688	238887.5313	186393.7188	272261.3125	255302.9688	239794.7188	323709.6875	293121.75	230166.4688
Q3T0E5	Adipocyte plasma membrane-associated protein OS=Bos taurus OX=9913	0.002463118	4755.078125	4429.504883	1863.258423	2298.694824	3425.571533	4143.116211	3303.042725	3859.572754	6808.019531	4037.35498	7174.561035	5172.712891	2232.89502	3654.998291	6637.106934	7100.545898	4506.899902	4744.776367	5939.031738	3400.799072
Q32PA1	CD59 molecule OS=Bos taurus OX=9913	0.002463118	25516.28516	23282.43359	22864.875	25261.41602	20861.43359	38071.08984	44934.94922	35754.67188	34672.16797	45461.0625	31601.41797	24658.38281	21425.01758	24261.33008	22269.59766	34921.64844	40408.58984	31298.79688	28986.29102	18929.5
Q32PI4	Complement factor I OS=Bos taurus OX=9913	0.001005362	58844.28125	51538.23438	47105.32031	97885.67969	44087.98438	111563.1328	106107.5391	64246.75	69562.8125	81728.53125	72810.98438	50907.73438	71748.59375	85473.84375	62222.32813	93648.39063	85500.99219	66151.39844	68741.5	79112.46094
Q3ZEJ6	Serpin A3-3 OS=Bos taurus OX=9913	0.002463118	105905.4609	218532.5625	85861.08594	445534.5625	98372.46094	207304.3438	155440.625	72377	24819.88867	177578.3125	135496.2813	314701.3438	217898.7656	575946.5	268694.75	197819.9531	181731.6563	143806.4219	255504.3906	252686.1719
Q2TBQ1	Coagulation factor XIII B chain OS=Bos taurus OX=9913	0.002463118	15412.9209	2671.995605	12451.29492	13413.16211	24234.58594	5162.351563	6130.916992	8982.71875	8175.318848	8966.236328	18343.27734	17947.12891	11083.9082	18890.65625	22343.70898	5467.855469	4336.6875	6314.773926	6834.313477	3701.17627
A0A0M4MD57	Haptoglobin OS=Bos taurus OX=9913	0.000718599	178851.5	5484.41748	1695496	346595.25	8526.598633	1442542.375	69843.75781	6899.52832	20242.03125	4385.446289	2933.401855	2200363	110607.4219	17139.10352	5059765	470925.75	7131.811035	26529.68555	2248520.5	1131775.625
G1K122	Retinol-binding protein OS=Bos taurus OX=9913	0.002463118	60824.11719	49281.75781	48132.59766	50238.21875	69676.40625	60061.78906	92846.35156	95809.21875	77747.40625	90276.79688	59795.84766	20156.97656	28167.9707	47926.13281	42648.90234	89201.92969	66171.92188	54735.78516	30104.5918	47893.96484
Q3SZR3	Alpha-1-acid glycoprotein OS=Bos taurus OX=9913	0.002227573	577511.75	526952.4375	1141153	1419501.75	429815.0938	1041156.75	611336.4375	822923.25	909133.875	2113450.25	1750128	1148680.375	3696772.5	2930078.25	3492470.25	1932503	901999.3125	3358468.75	4151782.75	10547629
Q32L76	Serum amyloid A-4 protein OS=Bos taurus OX=9913	0.002463118	23857.55664	31065.24219	53904.05859	49272.84766	19636.98828	90303.92188	47894.48828	35829.03516	56995.54297	53881.28125	29267.00586	63347.37109	39725.82813	64213.57422	44282.07422	48446.55859	57963.04297	62913.32031	130113.1719	85532.00781
P81187	Complement factor B OS=Bos taurus OX=9913	0.001728103	257194.3906	277115.875	211095.3281	174486.9063	206725.1094	301583.5625	345202.1875	257829.5313	303850.9688	325530	272038.2188	268755.6875	283366.8438	211192.6563	374174.4688	324117.0313	341380.5938	428997.9375	364446.25	379716.1563
Q3T0E2	Synaptonemal complex protein 3 OS=Bos taurus OX=9913	0.002463118	84476.71094	64244.70703	85820.85938	63876.39844	79122.5625	96702.82031	96383.42969	114855.1406	85824.39844	91857.60938	108691.2891	98024.52344	82904.66406	77602.69531	57666.87891	105731.2969	88187.26563	110452.5547	71285.96094	87393.05469
Q2HJB6	Procollagen C-endopeptidase enhancer OS=Bos taurus OX=9913	0.099386182	1	1.142986536	628.8112183	1333.982056	600.7625122	2546.126465	22405.49414	1129.356079	9613.785156	9662.109375	733.4211426	1	125.5460434	1.253144383	1.221128464	1610.703735	16090.39258	6336.710449	15169.5752	9645.00293
P81644	Apolipoprotein A-II OS=Bos taurus OX=9913	0.002463118	256208.7813	251834.0156	313466.75	555905.1875	210189.0156	811319.0625	771421.125	226680.4688	401236.8125	963046.6875	331574.6563	134961.9531	214212.625	231880.0781	383689.3125	263262.875	510086.9375	193130.5781	129473.1406	248855.9219
Q29RU4	Complement component C6 OS=Bos taurus OX=9913	0.00083326	69031.42188	57859.67188	49272.22266	26343.52539	44959.19922	49941.46094	64387.76563	72338.09375	75388.35938	69417.41406	52480.49609	73647.40625	53618.79297	37058.75781	75001.13281	57261.94141	60507.60938	90729.49219	82967.10156	62969.14453
Q29RN1	Sorbin and SH3 domain containing 3 OS=Bos taurus OX=9913	0.012349306	239632.4688	5402.634766	359441.4375	417468.0938	114517.7344	33092.72266	216975.1094	98294.49219	133910.4844	23958.35352	192227.0781	147993.7188	225881.7188	244848.5469	105573.9688	10826.84668	170468.3281	95357.875	150977.6875	8988.166992
Q2KJH6	Serpin H1 OS=Bos taurus OX=9913	0.005508954	1050.145752	797.0794067	1076.86145	326.9805908	1402.6427	1168.834106	876.2383423	1024.175293	2273.828613	2690.873291	240.6625366	288.032135	350.4037476	351.1901245	1207.963745	1199.759644	694.5834961	855.1130371	243.2115936	647.8911743
Q2KIW4	Lecithin-cholesterol acyltransferase OS=Bos taurus OX=9913	0.003416547	1019.434448	1553.557617	1916.791382	5069.294922	2051.69751	1480.79248	1548.653442	5317.293945	3638.827637	2549.900391	4357.790527	1442.085449	2832.671143	800.1870117	2377.359863	2942.253906	365.9193115	2317.356201	2607.555664	3465.946777
Q2KIU3	Protein HP-25 homolog 2 OS=Bos taurus OX=9913	0.002463118	327066.25	263805.2813	315419.4063	440111.0313	357147.0625	509258.625	526904.25	540771.3125	486206.5	363531.4375	491116.9688	295958.6563	363189.1875	402590.875	278534.0938	529739.625	518302.0313	451251.2188	369168.0625	396560.8438
Q2KIX7	Protein HP-25 homolog 1 OS=Bos taurus OX=9913	0.002463118	187976.2656	136698.5938	139256.2344	185773.1094	172185.6563	230730.8125	229069.7344	233336.6406	245697.8906	266362.0313	253637.5313	132488.6719	191793.7813	200586.5313	134816.3438	261712.5938	234642.0781	186397.2813	170102.0938	194439.4219
F1N102	Complement C8 beta chain OS=Bos taurus OX=9913	8.77E-05	30873.66211	33174.16016	27443.93945	15786.78223	28644.56055	29065.84375	33051.60156	38360.72656	38839.61719	34236.77734	26270.11523	27053.93555	30148.32617	26753.00195	37067.71484	32646.82617	34846.41406	45800.94922	41566.80078	48094.81641
Q2KIF2	Leucine-rich alpha-2-glycoprotein 1 OS=Bos taurus OX=9913	0.002231163	143961.3125	160023.4063	200499.2031	139575.2813	158153.6875	254678.7344	235129.9688	230860.4844	246922.9531	182067.2031	169916.2969	168214.3906	220980.7031	184837.375	204869.4375	300625.5938	252160.2813	292260.5313	347165	384921.875
Q2KJH7	Delta-1-pyrroline-5-carboxylate synthase OS=Bos taurus OX=9913	0.003687156	819.3266602	26768478	16769374	8818200	27245756	36464828	49550752	16222673	31613274	217015.2813	772070.3125	33360418	19041536	76246.60938	27228730	42514732	58933088	17153904	60004048	22209974
Q2KIS7	Tetranectin OS=Bos taurus OX=9913	0.00180774	9249.638672	7802.326172	7037.449707	6257.144531	11619.74805	10345.78809	12169.42578	14179.59277	12580.72461	15393.45996	11913.72461	9187.814453	8294.859375	6421.028809	12070.7168	14104.27344	12275.41016	14333.36328	9998.463867	11869.04883
Q2KJF1	Alpha-1B-glycoprotein OS=Bos taurus OX=9913	0.001890537	265150.5625	320086.625	291130.25	314933.125	242935.0156	462433.875	483886.3438	439466.9688	471882.0625	422377.7188	301139.5313	357043.125	357697.375	328518.4688	277961.875	632491.3125	555714.5	612849.8125	559260.875	430541.375
Q2KI67	Ecdysoneless cell cycle regulator OS=Bos taurus OX=9913	0.002463118	76999.08594	119821.9688	41388.08594	151585.9688	88775.51563	73061.79688	144898.7813	47069.13672	192266.5469	148009.3906	138404.3594	175996.8594	140685.8281	140562.1406	117769.4531	160908.3125	263560.4063	61663.66797	256485.5	172924.7656
Q2HJF0	Serotransferrin-like OS=Bos taurus OX=9913	0.002463118	31244.25977	4023.800049	8939.713867	12359.40625	20338.94922	8153.18457	32097.4375	45011.46094	1	25536.12109	24123.28516	3470.563477	2685.902588	15618.64746	12078.18945	7915.202148	22008.3457	24518.91992	1	12731.42285
A7E3W2	Galectin-3-binding protein OS=Bos taurus OX=9913	0.002463118	2091.112305	784.1210938	1324.39502	1739.011353	1026.769165	1557.44812	1912.646362	3561.962402	1869.418091	5941.166504	1615.221191	1542.033325	1567.184814	3269.498291	1670.713745	1629.456543	1163.095581	2011.322144	1652.716553	4523.535645
Q2KJ63	Plasma kallikrein OS=Bos taurus OX=9913	0.002463118	6152.763672	6846.096191	4222.261719	4023.525146	8175.760254	7079.397949	11916.44336	9248.245117	8295.125	10884.1543	6143.973145	9137.369141	6005.173828	3356.339355	8185.904785	6840.102539	11471.44629	7921.845703	11564.82813	13717.43945
Q2KII3	Hepatitis A virus cellular receptor 1 N-terminal domain containing protein OS=Bos taurus OX=9913	0.002463118	22276.34961	17564.95508	23835.07422	14764.91895	13487.81152	11083.18945	27843.47461	23146.55078	11014.8916	35769.82422	44380.61328	14478.78418	22292.20313	23263.86719	26454.73438	31106.77734	29885.94922	32390.66211	8633.160156	27622.49219
Q2KIT0	Protein HP-20 homolog OS=Bos taurus OX=9913	0.00194145	167161.4844	114573.0391	119653.1875	148382.0469	167349.625	222278.3281	220549.4688	244980.8125	319268.6563	296134.4063	218678.8281	94926.35938	124946.9219	144751.4844	167558.4844	260473.6094	225947.3125	235008.4531	221211.5625	269703.4688
Q2YDK5	DNA-directed RNA polymerases I and III subunit RPAC2 OS=Bos taurus OX=9913	0.025848786	60622.81641	72902.75781	49095.00781	90478.36719	81084.89063	115583.7031	125116.625	129160.8359	78930.28125	144818.5313	80643.15625	78413.09375	64486.57031	118296.375	83720.60938	89545.39063	118873.1406	104878.5391	113037.1719	136687.9531
A0A3B0J267	Adiponectin A OS=Bos taurus OX=9913	0.002463118	6892.846191	9396.803711	8718.227539	11015.90332	10996.98633	10934.75098	14848.51074	20164.58203	18711.83008	15325.71289	7199.38623	8715.232422	9617.828125	3342.863525	7626.61084	14274.56543	20824.86719	17915.58203	23824.9082	15471.9375
Q0VCM4	"Glycogen phosphorylase, liver form OS=Bos taurus OX=9913"	0.087918286	1	2328.869629	1.233858228	1.265521646	632.9315796	1.243022919	1	2.026854038	1	2.939627171	644.6135864	836.3065186	1	1	1.814171672	1.634100199	2.255331755	1	336.4154358	1.59191227
P15781	Pulmonary surfactant-associated protein B OS=Bos taurus OX=9913	0.002463118	1330.643555	1	744.7988281	4207.590332	1199.058105	1003.890503	2090.497559	4110.283203	1341.061646	1	1	3404.569092	1474.645996	1	1	2139.424072	1	1904.054321	917.6903076	1.472465992
Q0VCM5	Inter-alpha-trypsin inhibitor heavy chain H1 OS=Bos taurus OX=9913	0.000161431	228936.4063	180768.5938	183468.8438	147838.1094	152405.2969	202149.4688	232426.9375	229364.8906	252962.1406	286482.2813	217014.7344	122190.1484	146359.7188	152167.9375	114603.5781	220587.2031	212393.1094	225551.5625	173074.0469	233392.6406
Q1RMP3	CutA divalent cation tolerance homolog (E. coli) OS=Bos taurus OX=9913	0.038659458	1	2181.56958	4277.554688	9263.849609	2683.797607	7042.873535	6668.924805	1	4810.150391	11122.74023	5274.385254	1	4904.904785	6168.229004	4350.624023	7038.793945	6356.448242	6709.037598	5194.888672	4658.034668
Q1RMN9	C4b-binding protein alpha-like OS=Bos taurus OX=9913	0.002463118	4880.013184	4265.932617	5288.404297	7173.972168	5816.880859	7707.73291	6549.369629	14101.18652	7944.056641	10223.38867	4418.324219	7790.242188	3190.991455	8509.755859	5141.78418	12771.125	7071.19873	10547.52832	6255.256836	15287.25781
Q0P5J4	"Keratin, type I cytoskeletal 25 OS=Bos taurus OX=9913"	0.002463118	2189480.5	6239.207031	2129158	4198102.5	1465500.375	3424746	4004034.25	3066067.25	1834995.875	3026869.75	3891601.25	2675261.75	2542501.25	4542854.5	1996342	3540661.75	4231524	3204495.75	2216574.5	10206.84375
Q2T9W3	Coiled-coil domain-containing protein 63 OS=Bos taurus OX=9913	0.007408288	12342.52246	5432.343262	25934.38672	14753.69727	10805.1875	15082.56445	32073.35156	34682.98828	2070.17334	18042.79297	64166.22656	32028.17969	34073.28906	27936.48828	49392.62891	42304.75391	29310.74414	94041.46094	15679.04004	21768.74609
Q148D3	Fumarate hydratase OS=Bos taurus OX=9913	0.009252254	17893.0625	18196.73633	26759.16602	27398.64258	31460.96875	19299.88281	26523.39258	23042.97656	9734.941406	6353.29248	26131.91797	14925.26172	31378.98047	18871.79688	22991.45508	21663.34961	24462.05078	31111.27539	19196.61328	18665.08398
Q1LZ85	Carbohydrate sulfotransferase OS=Bos taurus OX=9913	0.046360372	1	927.7980347	1	1	1304.518799	18285.6875	4112.194824	5925.01709	2266.028809	8504.774414	3261.429199	8733.324219	3175.100098	2871.695557	2752.432373	1	5308.4375	11018.47363	14357.49414	17071.78906
Q148D9	Cellular repressor of E1A-stimulated genes 1 OS=Bos taurus OX=9913	0.021656769	1	1	936.991272	1	1	1	1.313844919	412.1423645	596.3240967	1441.243286	877.2796631	709.1199341	500.7962646	1	1	1.003723145	1	1079.075562	568.5233765	2939.878418
Q09TE3	Insulin-like growth factor binding protein acid labile subunit OS=Bos taurus OX=9913	0.002381562	9730.69043	10550.67383	8850.8125	7988.258789	12666.89453	16246.58398	15555.16699	13321.34375	16579.45703	14376.60156	3772.081055	2087.187744	2301.837158	4596.055664	2341.69043	15235.31738	11560.30371	3977.023438	5192.009766	7257.90918
Q2KJ83	Carboxypeptidase N catalytic chain OS=Bos taurus OX=9913	0.005856558	1340.896729	2870.958496	2250.364014	1740.939331	1275.649658	2959.386475	2620.974609	2516.918457	3175.271484	2498.854736	3875.609131	5129.457031	3127.470947	2092.84082	2933.866211	3089.400635	2329.359375	2695.030762	3486.831055	2710.366211
Q0VC51	Interleukin 1 receptor accessory protein OS=Bos taurus OX=9913	0.002561676	6639.803711	2701.851074	4105.474609	6161.22998	2932.918945	6181.731445	7684.381348	7144.835938	5027.279297	7412.950684	6452.087891	3917.944336	5967.400879	4256.955078	3308.218262	8493.326172	6868.675781	4689.555664	5715.833008	4774.938965
Q17QC8	Complement factor properdin OS=Bos taurus OX=9913	0.002463118	7250.650391	3934.751709	5229.780273	5262.21582	4949.06543	6659.933594	6041.912598	7461.833008	7059.33252	5348.975586	2687.620361	3169.911621	3001.251709	2675.362793	2725.176758	5015.348145	5915.71875	4584.446289	4252.433594	3847.208496
Q17QK3	Carboxypeptidase Q OS=Bos taurus OX=9913	0.017706866	1	1	1	1.116779089	358.6833801	631.5978394	479.167572	1.077747583	1004.914063	597.7202148	1	1428.869629	1.011017442	1	1	1530.417847	1.368172526	220.9777374	574.1661987	1.144913912
